id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,host_identity_verified,host_response_rate,instant_bookable,latitude,longitude,name,neighbourhood,review_scores_rating,thumbnail_url,zipcode,bedrooms,beds
5603949,126,Apartment,Shared room,"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""Private entrance""}",2,1,Real Bed,flexible,TRUE,San Diego,"Welcome to our Inner Sunset home, recently featured in Domino Magazine.  (Search: Domino Globally Inspired)  Our charming upstairs apartment has incredible panoramic views of the city, mountains, and the ocean.  It's clean and bright with big windows in every room.  It's in a great neighborhood, walking distance to all the amenities and restaurants on Irving Street, a 1-minute walk to the N Muni stop on Judah, and a 5 minute drive to the beach.  Ideal for a couple or a solo traveller. We've taken the time to design our home and put attention to every detail.    The mattress is firm and comfortable.  Bathroom is renovated with his/her sinks.  Brand new washing machine and dryer.  There's outdoor space, a nice porch to watch the sunset from. We have a Roku with Netflix, Hulu, HBO, Showtime, Sling Sports, Espn, and other video apps. (Some of these periodically require new activation codes. If that happens let us know and we’ll re-activate)  Use Toshiba remote to turn on TV and then Roku r",t,100%,t,32.72379,-117.16063,One Bedroom Apartment with San Diego Downtown View,Park West,,https://a0.muscache.com/im/pictures/97d4afc9-e7c3-42a3-b72b-e2d1aba76d2f.jpg?aki_policy=small,94122,1,1
17607909,120,Apartment,Hotel room,"{TV,Internet,""Wireless Internet"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,moderate,TRUE,San Diego,"Blending contemporary furniture pieces, thought provoking artwork and original 1920s details, this open plan pre-war studio apartment on the Mission/Noe Valley border is a tranquil and inspiring place to stay. There is a lovely roof deck one flight up. No key required. Walking distance to 24th BART, the restaurants on Valencia Street and shopping in Noe Valley. Hiking available nearby on Bernal Hill and Twin Peaks. 5 minute walk to 24th Street BART station. 5 minute walk to J Muni. 20 minute cab ride to SFO. 50 minute walk to downtown. 35 minute walk to Hayes Valley.",t,,f,32.75116,-117.24886,Amazing house in OB. One block from the beach!,Ocean Beach,96,https://a0.muscache.com/im/pictures/97556708/3a6dca42_original.jpg?aki_policy=small,94110,0,1
17930161,120,Condominium,Private room,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door""}",6,1,Real Bed,flexible,TRUE,San Diego,"OUR PLACE IS 2 BLOCKS FROM GG PARK, ACADEMY OF SCIENCES, AND THE DE YOUNG. GREAT RESTAURANTS NEAR BY. 2 BEDROOM SOPHISTICATED, REMODELED CONDO IN A 2-UNIT BUILDING, OPEN FLOOR PLAN WITH FORMAL LIVING AND DINING ROOM OPEN TO KITCHEN, STAINLESS STEEL APPLIANCES, GAS RANGE, DISHWASHER, KING-SIZED BED IN MASTER, WOOD-BURNING FIREPLACE, PRESERVED ARCHITECTURAL AND PERIOD DETAILS, DESIGNER LIGHTING, BACKYARD, HARDWOOD FLOORS THROUGHOUT, OPEN CHEF'S KITCHEN, GREAT FLOOR PLAN, IN-UNIT LAUNDRY. Everything in the place is new and nicely done, and the floor plan is nice because the living and eating spaces are open, and the bedrooms are in the back of the house off the street and overlooking the yard. The whole house. We are always available for help or to answer questions any time.  Other than that, you will not hear from us. Golden Gate Park! It is the best place in the city. If I were a tourist in San Francisco, I would spend almost my whole trip there. Stow Lake, Conservatory of Flowers, wind",f,,f,32.6767212,-116.9385574,Rolling Hills Casita,Rolling Hills Ranch,60,https://a0.muscache.com/im/pictures/3a94695e-8510-4dea-b24a-0148069d80af.jpg?aki_policy=small,94118,2,2
4157122,112,House,Shared room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",4,1.5,Real Bed,moderate,TRUE,San Diego,"Our house is located on a charming side street in the heart of the city, conveniently nestled between Shaw and Bloomingdale. We are 4 blocks to the Shaw Metro and a half hour walk to the Capitol and a 15 minute walk to the dining and nightlife of 14th street. Critics favorite restaurants The Red Hen and The Royal are just around the corner. You’ll love our house because of the location, the ambiance, the neighborhood, the renovated kitchen and the exposed brick. The house is good for couples, solo adventurers, business travelers, and families.",f,100%,f,32.71158,-117.05887,‘Ted’ Cozy central location! 10 minutes to Balboa!,Encanto,100,https://a0.muscache.com/im/pictures/5067a5ce-42db-48ea-8235-65bea6e9ce83.jpg?aki_policy=small,20001,2,2
18385413,108,Apartment,Hotel room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,Essentials,Hangers,""Hair dryer"",Iron}",2,1,Real Bed,flexible,FALSE,San Diego,"The location of my apartment is in ""the Abyssinian Neighborhood"" of historic Harlem. Close to B,C,2,3 trains, this studio has wifi,a small kitchen, bathroom, and fits one person or a couple (queen bed),  I'll be happy to answer further questions. The unique thing about this space, is that it is all yours. I only have it available for guests when I am abroad on tour for concerts (as I am a drummer). This means you get the full benefits and full access, no roommates.  * free wifi * cable television * LP vinyl collection * CD collection * DVD collection * kitchen (just got a brand new stove) * of course bathroom When international (within the USA) i am available both via phone and the internet. Overseas, I will follow up via internet. I check everyday and respond swift (see feedback from previous guests). In cases of emergency, I will always inform my super intendant about upcoming guests. He is a kind and thorough man. Harlem is a beautiful neighborhood and has changed a lot over the pas",f,,f,32.74443,-117.2405,Cozy Beach Studio,Loma Portal,91,https://a0.muscache.com/im/pictures/35879948/71e148a6_original.jpg?aki_policy=small,10030,0,1
14028494,90,Apartment,Shared room,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",""Host greets you""}",2,2,Real Bed,strict,FALSE,San Diego,"1 great, private bedroom in 4 bedroom apartment in BEAUTIFUL Vinegar Hill/DUMBO. 10 minute walk to F train (1 stop from Manhattan,) 10 minute walk to Brooklyn Bridge Park, 1 minute walk to Vinegar Hill House restaurant. The other 3 bedrooms are occupied by the house residents, who will be home while you are here. Feel free to use the kitchen, living room (with cable,) and bathroom we have in the apartment. GORGEOUS area on the 1st streets built in Brooklyn. Come enjoy! Guests have a private bedroom. They share the bathroom, living room, and kitchen with the house residents! Bathroom, kitchen, singular bedroom, living room, balcony. We are all very interactive and friendly! 10 minute walk to F train, 10 minute walk to Brooklyn Bridge Park, 1 minute from Vinegar Hill House, 1 stop to Manhattan.",t,100%,f,32.74047,-117.1618,Bamboo Room,Midtown,,https://a0.muscache.com/im/pictures/f7e7cb97-aeae-495b-9704-b93d611d6105.jpg?aki_policy=small,11201,1,1
18613432,79,Apartment,Shared room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,moderate,FALSE,San Diego,"Charming studio, high ceilings, long brick wall, authentic hardwood floors on sunny south side of  tree lined street.  Cozy neighborhood short distance from Central Park.  Laundry valet service, Starbucks, movies, bars/restaurants, supermarkets and museums at your feet.  Internet//cable TV. Steps to buses  subways.  Super comfy Queen size  bed, this is your Home away from Home.  Jog the spectacular East River promenade or the many trails in Central Park nearby. Fantastic location.  An eclectic array of restaurants and bars nearby. Proximity of Central Park and most famous Museums.  Neighborhood amenities literally at your feet, a New York feel all around.  Very cozy apartment,  situated on a tree lined street you will find this place your home away from home.",t,40%,f,32.95948,-117.23468,"Tranquil, Private Bedroom/Bath in Carmel Valley",North City,90,https://a0.muscache.com/im/pictures/53636683/5a284091_original.jpg?aki_policy=small,10028,1,1
13265704,79,Apartment,Entire home/apt,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly""}",4,1,Real Bed,strict,TRUE,San Diego,"This is most probably the best spot in Soho. You are in the middle of everything: steps from eclectic Chinatown and Nolita with small boutiques and restaurants. At the same time you are in Soho with high end stores and all entertainment you need. The apartment is located on Kenmare Square with the hippest bars and restaurants. There is a small park in front of the building. The apartment has two bedrooms and one bathroom. To get to the bathroom you need to go through one of the bedrooms - please consider this. The apartment has a fully equipped kitchen and a nice living room. Wireless Internet, Aircondition etc.. There is original art from my gallery on the walls. The apartment is in a old building and by no means like a 5 Start Hotel, it is a nice old NY apartment and we do love it.  It is lived in and therefore definitely not perfect. The apartment is a walkup - there is no elevator in the building. If you stay at our apartment you will get the best of Downtown NY. Also you are 1/2 b",t,100%,f,32.80423,-117.23939,"Walk distance to Pacific Beach, Amenities, Cozy",Pacific Beach,89,https://a0.muscache.com/im/pictures/18664243/f42f734c_original.jpg?aki_policy=small,10012,2,2
6150778,54,Apartment,Hotel room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Doorman}",4,1,Real Bed,strict,TRUE,San Diego,"The Donatello is a hotel/timeshare and is one of the top rated in the city. I try to keep the calendar updated as best as I can, but this is a really popular location - If you see availability, please submit a reservation request quickly. Just show up and check in like any other hotel, no arranging to get keys necessary. DESCRIPTION  Discover this modern hotel, The Donatello, inspired by the renowned Renaissance painter who shares its name. Located in the heart of San Francisco's fashionable shopping and theater district near numerous attractions, the Union Square SF hotel boasts a charming Italian atmosphere, superior amenities and attentive staff. With 400 square feet of space and 10 foot ceilings, these rooms are some of the largest in the San Francisco area. Rooms are stunningly elegant and give you many of the luxuries of home including wet-bar and sink, compact refrigerator and microwave, sofa sleeper, cd player and in-room safe. All rooms have one KING BED and one QUEEN SLEEPER ",t,100%,f,32.62869,-117.02919,zen style home frwy close,Lynwood Hills,96,https://a0.muscache.com/im/pictures/81005588/2363ecad_original.jpg?aki_policy=small,94102,0,2
17340683,575,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,Essentials,Hangers,Iron,""Laptop friendly workspace""}",2,1,Real Bed,moderate,TRUE,San Francisco,"Welcome to Los Angeles! Come stay in our charming 1920's spanish style oasis in the most coveted part of the city! Cozy up in a gorgeous master suite with a balcony overlooking the famously beautiful sycamore lined 6th Street! As an artist, my environment is VERY important to me. Falling asleep to sweet silence is rare in Los Angeles; and this haven is just outside reach of the usual sirens and nightlife sounds. Waking up with a smile to the light chirping of birds & the rustling of trees just outside the window. Sitting on the balcony or in the upstairs reading nook with an espresso & journal. This place truly is an enchanting oasis in the middle of a bustling city. We are 3 women who have been friends for years, living together in a home we have made beautiful. It truly is our creative sanctuary, and for this reason, the listing is only available to females. Feel free to message me if you have any questions! You have full access to the common areas of the house Master Bedroom w/ walk",t,100%,f,37.77564,-122.43642,Historic Alamo Square Victorian,Western Addition,,https://a0.muscache.com/im/pictures/b552d44f-7347-4aa7-9791-1998cde4d858.jpg?aki_policy=small,90048,1,1
5651414,545,Apartment,Hotel room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",""Smart lock"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",2,1,Real Bed,moderate,TRUE,San Francisco,"Just off a complete renovation, this alcove studio in a historic 19th century rowhouse is situated at the intersection of Chelsea, Midtown and the new Hudson Yards district. This neighborhood is in the heart of Manhattan, blocks from Penn Station's trains & subways, and one block away from the famous High Line Park. Also minutes away from Broadway theaters, Times Square the Javits Center, and the restaurants, shops, and art galleries of Chelsea. Perfect for solo travelers or couples. – Beautiful & charming historic building with a lush front garden – Sleek second floor studio, newly renovated with new queen sized bed  – Brand new mattress, new towels, linens, blankets, pillows  – Fully-equipped kitchen, quartz countertop and island – Gorgeous new bathroom with porcelain tile bathtub/shower, marble tile floors, double mirrors, and hair dryer – Accommodates two guests comfortably  – Wifi, cable TV – Heat and two A/C units  – Second floor walk up  – Laundry in building  – Absolutely no sm",t,100%,f,37.78546,-122.46148,Lake Street Single Family Home,Inner Richmond,99,https://a0.muscache.com/im/pictures/34ea9e41-b224-45bd-910b-a2525cacfc1c.jpg?aki_policy=small,10001,0,1
14076821,425,Apartment,Shared room,"{""Wireless Internet"",""Air conditioning"",Kitchen,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1.5,Real Bed,flexible,TRUE,San Francisco,"Large, open apartment for young travelers.  This is a 4-bedroom, 2-bathroom apartment with washer/dryer!  You will be sharing with 2 girls and a guy, all under 30, normal New Yorkers (who are actually from all over the world... Dubai, France and Australia).   Everyone works more or less 9-5 jobs so it's generally mellow during the week, but the apartment can be busy on the weekends!   Views of the river to kill for and super easy access to Lower East Side, East Village, SoHo and DUMBO. This is one of the largest, brightest apartments you'll find in lower NYC without spending a fortune.   We recommend you spend your time OUT of the apartment as there is so much going on around us!  Easy walkable access to the B-D-F-M train line as well as the 4-5-6 makes it easy to get anywhere in no time. Everyone is very easy-going and happy to help with NY questions or tips if you have them.  We have a busy social life and have had past AirBNB guests who we enjoyed bringing out with us when personali",f,,t,37.77196,-122.43477,Central San Francisco Urban Dream,Western Addition,,https://a0.muscache.com/im/pictures/44aefd66-8eb7-4154-994d-303ea9cc24e1.jpg?aki_policy=small,10002,1,1
16614389,423,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Pets allowed"",Doorman,""Elevator in building"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",""Doorman Entry""}",2,1,Real Bed,flexible,TRUE,San Francisco,"You’ll love my place because of the neighborhood, the light, the comfy bed, the kitchen, and the coziness. Stores right around the corner. Safe and secure building. Monthly/Daily Parking available upon request (extra charge). My place is good for couples, solo adventurers, business travelers, and families (with kids). Great Location downtown.",f,79%,f,37.73466,-122.41694,Sunny 4-Bedroom Family Home Central SF Location,Bernal Heights,100,https://a0.muscache.com/im/pictures/94062908/c8bf1062_original.jpg?aki_policy=small,60610,1,1
12492608,390,House,Shared room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Iron}",2,1.5,Real Bed,flexible,FALSE,San Francisco,"Located just two blocks from the Dupont Circle metro station, this rowhouse has it all for a great price. Stay in a light-filled, well-decorated bedroom in a house with a group of 20-something professionals and get to know Dupont! Shared bathroom.",t,,f,37.79138,-122.39761,2bed2bath Lux Living awesome amenities,Financial District,80,https://a0.muscache.com/im/pictures/b11db70d-5969-4ba0-b10b-d77e5e0020d1.jpg?aki_policy=small,20008,1,1
7020322,350,Apartment,Hotel room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""24-hour check-in""}",1,1,Real Bed,flexible,FALSE,San Francisco,"Hi! I'm looking for a subletter. All utilities included, $1,600/mo. Wifi, basic cable and Apple TV. 1 month minimum stay This is in a true 2 bedroom apt, both rooms available. Let me know if you have any questions!",f,86%,f,37.77265,-122.43857,"Million Dollar Penthouse, Remodeled",Haight Ashbury,80,https://a0.muscache.com/im/pictures/b1098e09-f00f-45bc-877b-f6875261b513.jpg?aki_policy=small,10075,1,1
5965216,295,Apartment,Shared room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",4,1,Real Bed,strict,TRUE,San Francisco,"Super cute and peaceful Mar Vista / Venice 2BD 1BA Apartment. 2 Bedrooms, each with queen bed and closet. New stainless steel kitchen and renovated bathroom. Completely private! Great location 5-10 Min to Venice Beach, Santa Monica, Marina Del Rey. Cute and comfy  Mar Vista 2BD 1BA newly renovated apartment.  Located in Mar Vista just next to Venice Beach it is a convenient location to be only 5 minutes from Venice Beach, Santa Monica and Marina Del Rey. Apartment features 2 bedrooms, each with a full size bed and closet.  Kitchen and bathroom are brand new with stainless steel appliances including microwave, gas stove, and fridge.   Apartment one of the front units in the exterior of the building.  All are completely private apartments, mostly rented via Airbnb. The entire apartment to yourself, not shared in anyway.  High speed wifi and hdtv cable with 40"" flat screen TV. Easy check-in and check-out and I am always accessible by text/email and know the area well if you need recommend",f,92%,f,37.80489,-122.43746,★ Iconic Marina Waterfront ★ Walk/Bike Score 94+,Marina,96,https://a0.muscache.com/im/pictures/86703509/748ae846_original.jpg?aki_policy=small,90066,2,2
20638452,286,Apartment,Private room,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly""}",4,1,Real Bed,strict,TRUE,San Francisco,"You'll be staying in a quiet and cozy two bedroom apartment, with full kitchen, living room, dining area and bathroom. Right up the top of Astoria, you'll be 7 minutes walk from the N/Q line, which can spirit you swiftly to many attractions within Manhattan, while keeping you secluded from much of the noise and chaos of the city. Convenient access is also available to La Guardia airport, with the M60 bus less than 2 minutes away. In the immediate vicinity, you'll have access to several supermarkets (some of which are 24 hours), several speciality markets (Mediterranean, Middle Eastern, Organic/Health), pharmacies (again, one being 24 hours), fantastic food (Astoria being home to some of the best Greek and Middle Eastern foods), Astoria Park, beer gardens, and hip watering holes. The master bedroom is furnished with a super comfy queen sized bed (linens included, of course!), while the second bedroom comes equipped with a full sized futon, and work desk. In addition to this, the living ",t,,f,37.74537,-122.41226,Lovely 1 Bedroom Bernal Condo with FAB Views !,Bernal Heights,90,https://a0.muscache.com/im/pictures/26333407/07a9da99_original.jpg?aki_policy=small,11105,2,2
17873248,259,Apartment,Shared room,"{""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace"",""Hot water"",""Bed linens""}",2,1,Real Bed,moderate,TRUE,San Francisco,"Cozy, comfortable private room with access to shared kitchen and bath. Prime location; two blocks from BART train, multiple bus lines within a couple of blocks. Walking distance to Rainbow Grocery Cooperative, Castro Theatre, Roxie Cinema, cafes, restaurants...you name it. A quiet and very private space in the midst of a bustling mixed-use commercial/residential neighborhood. Private room, access to shared kitchen, bathroom/shower, access to shared laundry, and access to the communal garden area. I work during the day, but am always happy to answer questions about the area or help you in any way I can. Mission district - near 16th street. Your accommodations are close to several forms of public transportation, and I recommend that method of getting around, as parking can be difficult. LGBTQ friendly.",t,90%,f,37.7844,-122.47932,"Stylish, Spacious and Quiet Flat!",Outer Richmond,100,https://a0.muscache.com/im/pictures/63ba1103-8dd3-4d10-af3a-e634618ddde2.jpg?aki_policy=small,94110,1,1
16148374,249,Apartment,Shared room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",2,1,Real Bed,moderate,TRUE,San Francisco,"Cozy studio on the Upper East Side. Conveniently located next to the brand new Q train! 4 blocks from 4/5/6 line and the beautiful east river. A true home away from home. 5th floor walk up. All kitchen appliances are available for use. The entire studio is accessible and open for use I will not be staying at the apartment while guests are present. However, I am always reachable in case questions come up. Don't hesitate to reach out! Check out my guidebook for local favorites! Less than a block from Q train 4 blocks from 4/5/6 train Express, local, and crosstown buses also available and nearby",t,100%,f,37.73604,-122.43777,"Family-Friendly Flat In San Francisco, CA. USA",Glen Park,100,https://a0.muscache.com/im/pictures/21ab896f-d4fb-4dcd-bfa4-a7312852252c.jpg?aki_policy=small,10028,0,1
13559403,240,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",8,1,Real Bed,strict,TRUE,San Francisco,"Beautiful corner home with many windows and lot of natural light. This apartment is very spacious and very large for NY standards, and has recently been updated. The subway is just 2 short blocks away and we are less than 15 minutes from Manhattan",t,100%,t,37.74154,-122.4086,Come stay in Bernal Heights!!,Bernal Heights,60,https://a0.muscache.com/im/pictures/d16a8cc7-81dc-455d-8c98-60b57767ad51.jpg?aki_policy=small,11104,2,3
7087752,235,Apartment,Hotel room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Pets allowed"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",6,1,Real Bed,flexible,FALSE,San Francisco,"Amazing 2bed 1bath apt, walking/biking distance to downtown DC, U street, Adams Morgan,  DuPont Circle, and DC monuments etc. 10 min walk to U street and Columbia Heights Metro. Living room with two pull out couches and entertainment. Back door access to backyard with tables and chairs. Very safe and convenient for people trying to explore the city. Very close to Metro or walking distance to U street, Downtown DC, and many options in the City Will have access to entire apartment and back yard patio My roommate or I will be available whenever you need us to be. You will have your space Very safe neighborhood with secure entrance to apartment Very easy to get around via walking, cheap Ubers, or Metro",t,0%,f,37.74474,-122.42089,Creative Sanctuary,Bernal Heights,,https://a0.muscache.com/im/pictures/94062908/c8bf1062_original.jpg?aki_policy=small,20009,2,4
1213582,235,Apartment,Hotel room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",2,1,Real Bed,strict,TRUE,San Francisco,"A bright & immaculate place, a block away from the high end boutique stores such as Marc Jacobs, Alexander McQueen, Dash (the Kardashian's store) and many more on Melrose Blvd in West Hollywood. Minutes to the Abbey bar, Beverly Center, the Grove mall, Pacific Design Center, Robertson Blvd and 2.5 mile to Rodeo Drive, Beverly Hills. My place is good for solo adventurers, couples, and business travelers. It's a shared apt, so we would be roommate but you get your own room and bathroom. Private and spacious bedroom with your own bathroom. I'll provide all the bathroom amenities that a hotel would have that would include bath rope, slipper and luggage rack. You'll have your own key. If I can't meet you on your arrival, I'll leave the key outside in the lock box. I'll let you know the code on your confirm booking. I'll provide a parking permit where you can park on the street. And there's always a spot to park. You're more than welcome to use the living room and to watch tv. I have Netflix",t,100%,f,37.72833,-122.44125,Spacious 1brm w/ breathtaking view,Outer Mission,100,https://a0.muscache.com/im/pictures/3abf77de-df3c-4d60-8f81-37c884f544eb.jpg?aki_policy=small,90048,1,1
5213238,220,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Gym,""Pets live on this property"",Dog(s),""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,moderate,TRUE,San Francisco,"My place is close to The Narrows, Arepera Guacuco, Tutu's, Mominette Bistro, and Forrest Point. My place is good for couples and solo adventurers. Close to M and L trains. 35-40 minutes commute to Manhattan and 10 minutes away from Williamsburg, All bars in Bushwhack are walking distance. There are 2 lovely small dogs that are super friendly, making the house a cozy loving place. Please respect the house :) This is a private bedroom in a 2BR/1BA apartment. Well-lighted and comfortable. Come and stay in this clean, spacious, Brooklyn apartment located in Bushwick and on the border of Ridegwood. Close to hip and new restaurants, bars, and coffee shops. You have access to the kitchen, bathroom and your room. All personal items (food, drinks shampoo, conditioner, body wash, clothing, brushes etc. are off limits). No other guests please. I often work from home but also the office too, so some of the time I’ll be available, if you have questions, need directions, or want some recommendations",f,,f,37.77252,-122.43846,Contemporary Home with Mid-Century Modern Design,Haight Ashbury,,https://a0.muscache.com/im/pictures/96663261-bf37-4987-a9dd-2434678aa20c.jpg?aki_policy=small,11385,1,1
9174612,202,House,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Shampoo,""Hair dryer"",Iron}",2,1,Real Bed,flexible,FALSE,San Francisco,This bedroom has access to TV room with own bathroom When the guests requested Minimum 2 nights stay,t,75%,f,37.77028,-122.43317,"Bright, Modern Garden Unit - 1BR/1BTH",Western Addition,,https://a0.muscache.com/im/pictures/3c4db2e7-fc2d-4d37-91b3-7287278a7f96.jpg?aki_policy=small,90731,1,1
1403827,192,Apartment,Entire home/apt,"{TV,""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",3,1,Real Bed,moderate,TRUE,San Francisco,"A private factory loft in a young, artistic neighborhood. Tall ceilings, exposed brick wall and large windows. A huge selection of new and hip bars and restaurants available. Easy access to Bushwick bohemian underground scene. 1 min to L train My loft is located in a neighborhood driven by young artists, architects and other creative, world trend-shaping folk. The new bars and restaurants are opening up in ex-warehouse buildings featuring one of a kind design and providing a fresh feel to NYC. Union Square in Manhattan is only a 13 minute ride away, which means you will get to experience all aspects of New York without excruciating travel times. Guests will have access to wireless internet, 60"" TV (that hooks up to any laptop, I provide the wires)and full kitchen. Please respect the fact that anything you see in the apartment are my things that I love and cherish. Having said that, you are MORE THAN WELCOME to use everything as long as you leave it clean and intact. Please feel free to",t,90%,f,37.78897,-122.43376,"Guest Suite in PacHeights, Japantown & Fillmore St",Pacific Heights,92,https://a0.muscache.com/im/pictures/f084caab-70bc-4dc8-a3b9-14d420765de8.jpg?aki_policy=small,11237,0,3
